date,parameter,units,SiteID,org,org_id,time,value,sample_method,analytical_method,particle_size,date_time,media,sample_depth
2004-04-05,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,19:00:00,7.6e-4,UNKNOWN,NA,NA,2004-04-05,Water,NA
2004-09-14,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:43:00,NA,UNKNOWN,NA,NA,2004-09-14,Water,NA
2004-07-16,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:26:00,0.00985,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-06-28,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:18:00,0.0312,UNKNOWN,NA,NA,2004-06-28,Water,NA
2004-06-02,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,16:00:00,2.0999999999999998e-4,UNKNOWN,NA,NA,2004-06-02,Water,NA
2004-05-21,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:59:00,NA,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-10-21,Cadmium,NA,CG-6,California Gulch (US EPA Region 8),0801478,15:30:00,NA,UNKNOWN,NA,NA,2004-10-21,Water,NA
2004-04-30,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:00:00,0.00928,UNKNOWN,NA,NA,2004-04-30,Water,NA
2004-07-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:14:00,0.0251,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-07-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:04:00,0.027,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-04-01,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,18:59:00,5.7e-4,UNKNOWN,NA,NA,2004-04-01,Water,NA
2004-04-28,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-04-28,Water,NA
2004-04-13,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,21:30:00,0.00127,UNKNOWN,NA,NA,2004-04-13,Water,NA
2004-07-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:46:00,0.0232,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-06-01,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:00:00,0.00149,UNKNOWN,NA,NA,2004-06-01,Water,NA
2004-06-18,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:05:00,0.0631,UNKNOWN,NA,NA,2004-06-18,Water,NA
2001-05-01,Copper,mg/l,AR-3A,California Gulch (US EPA Region 8),0801478,00:00:00,0.0018,UNKNOWN,NA,NA,2001-05-01,Water,NA
2001-08-06,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,0.129,UNKNOWN,NA,NA,2001-08-06,Water,NA
2003-06-20,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,08:50:00,0.012199999999999999,UNKNOWN,NA,NA,2003-06-20,Water,NA
2003-06-03,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,02:00:00,10.4,UNKNOWN,NA,NA,2003-06-03,Water,NA
2003-05-23,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,03:59:00,16.2,UNKNOWN,NA,NA,2003-05-23,Water,NA
2003-05-15,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:00:00,26.9,UNKNOWN,NA,NA,2003-05-15,Water,NA
2003-05-15,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,07:30:00,10.8,UNKNOWN,NA,NA,2003-05-15,Water,NA
2004-03-29,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:00:00,0.046700000000000005,UNKNOWN,NA,NA,2004-03-29,Water,NA
2004-03-29,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,18:59:00,0.00111,UNKNOWN,NA,NA,2004-03-29,Water,NA
2004-08-24,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,16:30:00,0.0035,UNKNOWN,NA,NA,2004-08-24,Water,NA
2004-07-16,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:04:00,0.013,UNKNOWN,NA,NA,2004-07-16,Water,NA
2003-08-30,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:15:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-09-07,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,02:12:00,NA,UNKNOWN,NA,NA,2003-09-07,Water,NA
2003-07-22,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:30:00,NA,UNKNOWN,NA,NA,2003-07-22,Water,NA
2003-05-14,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:00:00,28.2,UNKNOWN,NA,NA,2003-05-14,Water,NA
2003-05-14,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:30:00,9.88,UNKNOWN,NA,NA,2003-05-14,Water,NA
2003-05-14,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,07:30:00,10.4,UNKNOWN,NA,NA,2003-05-14,Water,NA
2003-04-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,12:30:00,0.861,UNKNOWN,NA,NA,2003-04-27,Water,NA
2003-04-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:30:00,0.608,UNKNOWN,NA,NA,2003-04-27,Water,NA
2003-04-27,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,10:00:00,21.8,UNKNOWN,NA,NA,2003-04-27,Water,NA
2003-06-04,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:00:00,13.5,UNKNOWN,NA,NA,2003-06-04,Water,NA
2003-06-10,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:30:00,16.7,UNKNOWN,NA,NA,2003-06-10,Water,NA
2003-06-10,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,07:00:00,10.3,UNKNOWN,NA,NA,2003-06-10,Water,NA
2003-09-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:25:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-07-28,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:49:00,0.00718,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,19:19:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,18:49:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:49:00,0.00601,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,18:19:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-05-23,Copper,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:00:00,0.0023,UNKNOWN,NA,NA,2003-05-23,Water,NA
2003-04-08,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,15:03:00,NA,UNKNOWN,NA,NA,2003-04-08,Water,NA
2003-09-03,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,08:55:00,NA,UNKNOWN,NA,NA,2003-09-03,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,15:50:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,20:39:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-07-28,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,21:19:00,NA,UNKNOWN,NA,NA,2003-07-28,Water,NA
2001-08-06,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:00:00,11.9,UNKNOWN,NA,NA,2001-08-06,Water,NA
2001-05-15,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,17.9,UNKNOWN,NA,NA,2001-05-15,Water,NA
2001-05-15,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:00:00,16,UNKNOWN,NA,NA,2001-05-15,Water,NA
2003-04-17,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,11:00:00,0.0342,UNKNOWN,NA,NA,2003-04-17,Water,NA
2003-04-15,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,09:30:00,0.00796,UNKNOWN,NA,NA,2003-04-15,Water,NA
2003-06-04,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,05:00:00,21.7,UNKNOWN,NA,NA,2003-06-04,Water,NA
2004-05-29,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:58:00,0.008039999999999999,UNKNOWN,NA,NA,2004-05-29,Water,NA
2004-05-30,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:00:00,0.00833,UNKNOWN,NA,NA,2004-05-30,Water,NA
2004-05-01,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2004-05-01,Water,NA
2004-05-28,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:00:00,0.007,UNKNOWN,NA,NA,2004-05-28,Water,NA
2004-06-18,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,09:05:00,0.0456,UNKNOWN,NA,NA,2004-06-18,Water,NA
2004-05-06,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:30:00,0.0214,UNKNOWN,NA,NA,2004-05-06,Water,NA
2003-04-18,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:00:00,9.02,UNKNOWN,NA,NA,2003-04-18,Water,NA
2004-05-04,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,0.067,UNKNOWN,NA,NA,2004-05-04,Water,NA
2004-04-25,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,20:30:00,2.8,UNKNOWN,NA,NA,2004-04-25,Water,NA
2004-05-08,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:00:00,1.93,UNKNOWN,NA,NA,2004-05-08,Water,NA
2004-05-09,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,14:00:00,1.45,UNKNOWN,NA,NA,2004-05-09,Water,NA
2004-05-05,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,0.062299999999999994,UNKNOWN,NA,NA,2004-05-05,Water,NA
2004-05-10,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:00:00,1.56,UNKNOWN,NA,NA,2004-05-10,Water,NA
2004-05-21,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,15:50:00,12.8,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-05-06,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,0.062200000000000005,UNKNOWN,NA,NA,2004-05-06,Water,NA
2004-05-07,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,13:00:00,0.0736,UNKNOWN,NA,NA,2004-05-07,Water,NA
2004-03-20,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,15:00:00,0.019399999999999997,UNKNOWN,NA,NA,2004-03-20,Water,NA
2004-02-25,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,11:30:00,0.06,UNKNOWN,NA,NA,2004-02-25,Water,NA
2004-07-24,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,05:50:00,19.2,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-07-24,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,06:20:00,18.2,UNKNOWN,NA,NA,2004-07-24,Water,NA
2004-05-11,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,23:00:00,3.32,UNKNOWN,NA,NA,2004-05-11,Water,NA
2004-03-24,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,0.0195,UNKNOWN,NA,NA,2004-03-24,Water,NA
2004-05-14,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:58:00,0.106,UNKNOWN,NA,NA,2004-05-14,Water,NA
2004-05-15,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:58:00,0.106,UNKNOWN,NA,NA,2004-05-15,Water,NA
2003-02-11,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,12:00:00,0.0229,UNKNOWN,NA,NA,2003-02-11,Water,NA
2003-04-16,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,12:00:00,0.0022299999999999998,UNKNOWN,NA,NA,2003-04-16,Water,NA
2003-09-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:00:00,0.0233,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-05-22,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,19:30:00,6.6e-4,UNKNOWN,NA,NA,2003-05-22,Water,NA
2003-08-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-08-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-08-03,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:04:00,0.038,UNKNOWN,NA,NA,2003-08-03,Water,NA
2003-05-08,Cadmium,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,10:00:00,0.00107,UNKNOWN,NA,NA,2003-05-08,Water,NA
2003-09-06,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:58:00,0.038,UNKNOWN,NA,NA,2003-08-16,Water,NA
2003-05-29,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,18:35:00,0.06670000000000001,UNKNOWN,NA,NA,2003-05-29,Water,NA
2003-08-26,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,14:22:00,NA,UNKNOWN,NA,NA,2003-08-26,Water,NA
2003-10-20,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:45:00,0.023,UNKNOWN,NA,NA,2003-10-20,Water,NA
2003-04-08,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:00:00,4.9e-4,UNKNOWN,NA,NA,2003-04-08,Water,NA
2003-04-08,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:20:00,0.00225,UNKNOWN,NA,NA,2003-04-08,Water,NA
2003-09-06,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:45:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-07-28,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:49:00,0.0269,UNKNOWN,NA,NA,2003-07-28,Water,NA
2003-08-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,15:35:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-08-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:55:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,22:58:00,0.0493,UNKNOWN,NA,NA,2003-08-16,Water,NA
2003-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,21:58:00,0.052899999999999996,UNKNOWN,NA,NA,2003-08-16,Water,NA
2003-08-16,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:58:00,0.0503,UNKNOWN,NA,NA,2003-08-16,Water,NA
2003-08-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,18:15:00,NA,UNKNOWN,NA,NA,2003-08-30,Water,NA
2003-09-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,03:04:00,0.0256,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,05:04:00,0.0299,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-07-22,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,10:10:00,NA,UNKNOWN,NA,NA,2003-07-22,Water,NA
2003-09-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,0.175,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-04-28,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,19:00:00,10.4,UNKNOWN,NA,NA,2003-04-28,Water,NA
2003-03-26,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,0.0202,UNKNOWN,NA,NA,2003-03-26,Water,NA
2003-04-14,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,10:00:00,0.798,UNKNOWN,NA,NA,2003-04-14,Water,NA
2003-05-12,Zinc,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:19:00,35.2,UNKNOWN,NA,NA,2003-05-12,Water,NA
2003-09-05,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:07:00,0.023,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-09-09,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,14:05:00,8.399999999999999e-4,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-09-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,18:37:00,0.0476,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-09-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:07:00,0.037399999999999996,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-09-06,Cadmium,NA,CG-6,California Gulch (US EPA Region 8),0801478,05:49:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,22:08:00,0.198,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-09-05,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,20:07:00,0.0659,UNKNOWN,NA,NA,2003-09-05,Water,NA
2003-08-23,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:55:00,NA,UNKNOWN,NA,NA,2003-08-23,Water,NA
2003-09-07,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,03:12:00,0.00227,UNKNOWN,NA,NA,2003-09-07,Water,NA
2003-04-01,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,12:45:00,8.399999999999999e-4,UNKNOWN,NA,NA,2003-04-01,Water,NA
2003-09-06,Cadmium,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,01:03:00,0.0211,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-04-23,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,10:00:00,NA,UNKNOWN,NA,NA,2003-04-23,Water,NA
2003-09-09,Cadmium,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,05:57:00,0.048299999999999996,UNKNOWN,NA,NA,2003-09-09,Water,NA
2003-08-23,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:55:00,NA,UNKNOWN,NA,NA,2003-08-23,Water,NA
2003-09-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-06,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,20:12:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-09-06,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-09-06,Water,NA
2003-08-05,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-08-05,Water,NA
2003-08-05,Copper,NA,CG-4,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-08-05,Water,NA
2003-02-11,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2003-02-11,Water,NA
2003-09-10,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:05:00,NA,UNKNOWN,NA,NA,2003-09-10,Water,NA
2004-04-17,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,13:29:00,0.172,UNKNOWN,NA,NA,2004-04-17,Water,NA
2004-04-27,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:00:00,0.284,UNKNOWN,NA,NA,2004-04-27,Water,NA
2004-05-02,Zinc,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,22:00:00,0.158,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-06-29,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,10:39:00,0.947,UNKNOWN,NA,NA,2004-06-29,Water,NA
2004-06-29,Zinc,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,11:09:00,0.849,UNKNOWN,NA,NA,2004-06-29,Water,NA
2004-07-16,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,15:00:00,0.0106,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-04-29,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,21:00:00,0.0046,UNKNOWN,NA,NA,2004-04-29,Water,NA
2004-05-02,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,13:00:00,0.004849999999999999,UNKNOWN,NA,NA,2004-05-02,Water,NA
2003-08-23,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,01:35:00,NA,UNKNOWN,NA,NA,2003-08-23,Water,NA
2003-08-03,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,19:04:00,0.00738,UNKNOWN,NA,NA,2003-08-03,Water,NA
2004-04-27,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,16:30:00,0.0678,UNKNOWN,NA,NA,2004-04-27,Water,NA
2003-08-03,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,17:42:00,0.00536,UNKNOWN,NA,NA,2003-08-03,Water,NA
2004-09-21,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:11:00,0.004719999999999999,UNKNOWN,NA,NA,2004-09-21,Water,NA
2004-09-21,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,14:41:00,0.0038399999999999997,UNKNOWN,NA,NA,2004-09-21,Water,NA
2004-08-19,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,01:18:00,0.00544,UNKNOWN,NA,NA,2004-08-19,Water,NA
2001-08-23,Copper,ug/l,CG-6,California Gulch (US EPA Region 8),0801478,00:00:00,0.00299,UNKNOWN,NA,NA,2001-08-23,Water,NA
2004-04-29,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-04-29,Water,NA
2004-05-21,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:58:00,NA,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-08-18,Copper,ug/l,CG-4,California Gulch (US EPA Region 8),0801478,23:33:00,0.0146,UNKNOWN,NA,NA,2004-08-18,Water,NA
2004-03-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,18:59:00,NA,UNKNOWN,NA,NA,2004-03-30,Water,NA
2004-03-31,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-03-31,Water,NA
2004-05-02,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,20:00:00,NA,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-05-12,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,13:00:00,NA,UNKNOWN,NA,NA,2004-05-12,Water,NA
2004-03-20,Zinc,ug/l,AR-1,California Gulch (US EPA Region 8),0801478,15:00:00,0.019,UNKNOWN,NA,NA,2004-03-20,Water,NA
2003-09-10,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,00:00:00,NA,UNKNOWN,NA,NA,2003-09-10,Water,NA
2004-05-02,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,12:00:00,NA,UNKNOWN,NA,NA,2004-05-02,Water,NA
2004-06-30,Cadmium,ug/l,AR-3A,California Gulch (US EPA Region 8),0801478,04:40:00,2.3e-4,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-06-30,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,04:40:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-09-14,Copper,NA,AR-1,California Gulch (US EPA Region 8),0801478,10:00:00,NA,UNKNOWN,NA,NA,2004-09-14,Water,NA
2004-05-21,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2004-05-21,Water,NA
2004-06-02,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,14:00:00,NA,UNKNOWN,NA,NA,2004-06-02,Water,NA
2004-06-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:32:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-05-22,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,22:59:00,NA,UNKNOWN,NA,NA,2004-05-22,Water,NA
2004-05-23,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,00:58:00,NA,UNKNOWN,NA,NA,2004-05-23,Water,NA
2004-07-16,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,21:00:00,NA,UNKNOWN,NA,NA,2004-07-16,Water,NA
2004-04-01,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,16:59:00,NA,UNKNOWN,NA,NA,2004-04-01,Water,NA
2004-04-03,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,17:00:00,NA,UNKNOWN,NA,NA,2004-04-03,Water,NA
2004-04-04,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,17:00:00,NA,UNKNOWN,NA,NA,2004-04-04,Water,NA
2004-05-11,Copper,NA,AR-3A,California Gulch (US EPA Region 8),0801478,06:00:00,NA,UNKNOWN,NA,NA,2004-05-11,Water,NA
1999-05-24,Zinc,mg/l,CG-6,California Gulch (US EPA Region 8),0801478,00:00:00,10.8,UNKNOWN,NA,NA,1999-05-24,Water,NA
2004-05-30,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,01:00:00,NA,UNKNOWN,NA,NA,2004-05-30,Water,NA
2004-05-30,Cadmium,NA,AR-3A,California Gulch (US EPA Region 8),0801478,16:00:00,NA,UNKNOWN,NA,NA,2004-05-30,Water,NA
2004-06-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,06:12:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
2004-06-01,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,05:00:00,NA,UNKNOWN,NA,NA,2004-06-01,Water,NA
2004-06-30,Cadmium,NA,AR-1,California Gulch (US EPA Region 8),0801478,04:52:00,NA,UNKNOWN,NA,NA,2004-06-30,Water,NA
