2014 Jun 03 11:05:55
                     Time,      [CH4]_ppm,   [CH4]_ppm_se,      [H2O]_ppm,   [H2O]_ppm_se,      [CO2]_ppm,   [CO2]_ppm_se,  [CH4_DRY]_ppm,[CH4_DRY]_ppm_se,  [CO2_DRY]_ppm,[CO2_DRY]_ppm_se,      GasP_torr,   GasP_torr_se,         GasT_C,      GasT_C_se,         AmbT_C,      AmbT_C_se,         RD0_us,      RD0_us_se,         RD1_us,      RD1_us_se,       Fit_Flag
    06/03/14 11:15:46.968,    1.97899e+01,    0.00000e+00,    2.25975e+04,    0.00000e+00,    8.46999e+02,    0.00000e+00,    2.02475e+01,    0.00000e+00,    8.66581e+02,    0.00000e+00,    1.40426e+02,    0.00000e+00,    2.93139e+01,    0.00000e+00,    1.10792e+02,    0.00000e+00,    8.64993e+00,    0.00000e+00,    7.54002e+00,    0.00000e+00,              3
    06/03/14 11:15:47.360,    1.97497e+01,    0.00000e+00,    2.26858e+04,    0.00000e+00,    8.45654e+02,    0.00000e+00,    2.02081e+01,    0.00000e+00,    8.65284e+02,    0.00000e+00,    1.40455e+02,    0.00000e+00,    2.93076e+01,    0.00000e+00,    1.10751e+02,    0.00000e+00,    8.65942e+00,    0.00000e+00,    7.53952e+00,    0.00000e+00,              3
    06/03/14 11:15:48.313,    1.97042e+01,    0.00000e+00,    2.27126e+04,    0.00000e+00,    8.46631e+02,    0.00000e+00,    2.01621e+01,    0.00000e+00,    8.66307e+02,    0.00000e+00,    1.40396e+02,    0.00000e+00,    2.93187e+01,    0.00000e+00,    1.10734e+02,    0.00000e+00,    8.66632e+00,    0.00000e+00,    7.53361e+00,    0.00000e+00,              3
    06/03/14 11:15:49.140,    1.96648e+01,    0.00000e+00,    2.27646e+04,    0.00000e+00,    8.44142e+02,    0.00000e+00,    2.01229e+01,    0.00000e+00,    8.63806e+02,    0.00000e+00,    1.40474e+02,    0.00000e+00,    2.93227e+01,    0.00000e+00,    1.10693e+02,    0.00000e+00,    8.63553e+00,    0.00000e+00,    7.52898e+00,    0.00000e+00,              3
    06/03/14 11:15:49.509,    1.95847e+01,    0.00000e+00,    2.27624e+04,    0.00000e+00,    8.42719e+02,    0.00000e+00,    2.00408e+01,    0.00000e+00,    8.62348e+02,    0.00000e+00,    1.40415e+02,    0.00000e+00,    2.93234e+01,    0.00000e+00,    1.10660e+02,    0.00000e+00,    8.65262e+00,    0.00000e+00,    7.52996e+00,    0.00000e+00,              3
    06/03/14 11:15:50.357,    1.95768e+01,    0.00000e+00,    2.27768e+04,    0.00000e+00,    8.42131e+02,    0.00000e+00,    2.00331e+01,    0.00000e+00,    8.61759e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    2.93254e+01,    0.00000e+00,    1.10697e+02,    0.00000e+00,    8.64678e+00,    0.00000e+00,    7.53639e+00,    0.00000e+00,              3
    06/03/14 11:15:50.669,    1.95908e+01,    0.00000e+00,    2.26883e+04,    0.00000e+00,    8.41886e+02,    0.00000e+00,    2.00456e+01,    0.00000e+00,    8.61430e+02,    0.00000e+00,    1.40409e+02,    0.00000e+00,    2.93183e+01,    0.00000e+00,    1.10693e+02,    0.00000e+00,    8.66302e+00,    0.00000e+00,    7.54011e+00,    0.00000e+00,              3
    06/03/14 11:15:51.546,    1.97281e+01,    0.00000e+00,    2.26153e+04,    0.00000e+00,    8.44124e+02,    0.00000e+00,    2.01846e+01,    0.00000e+00,    8.63655e+02,    0.00000e+00,    1.40400e+02,    0.00000e+00,    2.93274e+01,    0.00000e+00,    1.10650e+02,    0.00000e+00,    8.63430e+00,    0.00000e+00,    7.53056e+00,    0.00000e+00,              3
    06/03/14 11:15:52.446,    1.97648e+01,    0.00000e+00,    2.27438e+04,    0.00000e+00,    8.44490e+02,    0.00000e+00,    2.02248e+01,    0.00000e+00,    8.64144e+02,    0.00000e+00,    1.40412e+02,    0.00000e+00,    2.93269e+01,    0.00000e+00,    1.10664e+02,    0.00000e+00,    8.65747e+00,    0.00000e+00,    7.53898e+00,    0.00000e+00,              3
    06/03/14 11:15:52.778,    1.98958e+01,    0.00000e+00,    2.26313e+04,    0.00000e+00,    8.50423e+02,    0.00000e+00,    2.03565e+01,    0.00000e+00,    8.70115e+02,    0.00000e+00,    1.40393e+02,    0.00000e+00,    2.93338e+01,    0.00000e+00,    1.10603e+02,    0.00000e+00,    8.65791e+00,    0.00000e+00,    7.53112e+00,    0.00000e+00,              3
    06/03/14 11:15:53.629,    2.00255e+01,    0.00000e+00,    2.26954e+04,    0.00000e+00,    8.52460e+02,    0.00000e+00,    2.04906e+01,    0.00000e+00,    8.72256e+02,    0.00000e+00,    1.40402e+02,    0.00000e+00,    2.93278e+01,    0.00000e+00,    1.10682e+02,    0.00000e+00,    8.64158e+00,    0.00000e+00,    7.53110e+00,    0.00000e+00,              3
    06/03/14 11:15:53.933,    2.00917e+01,    0.00000e+00,    2.27071e+04,    0.00000e+00,    8.55988e+02,    0.00000e+00,    2.05585e+01,    0.00000e+00,    8.75877e+02,    0.00000e+00,    1.40405e+02,    0.00000e+00,    2.93271e+01,    0.00000e+00,    1.10583e+02,    0.00000e+00,    8.68026e+00,    0.00000e+00,    7.54032e+00,    0.00000e+00,              3
    06/03/14 11:15:54.785,    2.02356e+01,    0.00000e+00,    2.27073e+04,    0.00000e+00,    8.57083e+02,    0.00000e+00,    2.07058e+01,    0.00000e+00,    8.76998e+02,    0.00000e+00,    1.40422e+02,    0.00000e+00,    2.93286e+01,    0.00000e+00,    1.10645e+02,    0.00000e+00,    8.64679e+00,    0.00000e+00,    7.54038e+00,    0.00000e+00,              3
    06/03/14 11:15:55.617,    2.03079e+01,    0.00000e+00,    2.27472e+04,    0.00000e+00,    8.60052e+02,    0.00000e+00,    2.07806e+01,    0.00000e+00,    8.80071e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.93296e+01,    0.00000e+00,    1.10583e+02,    0.00000e+00,    8.65628e+00,    0.00000e+00,    7.54448e+00,    0.00000e+00,              3
    06/03/14 11:15:56.031,    2.03964e+01,    0.00000e+00,    2.27294e+04,    0.00000e+00,    8.62383e+02,    0.00000e+00,    2.08708e+01,    0.00000e+00,    8.82440e+02,    0.00000e+00,    1.40437e+02,    0.00000e+00,    2.93355e+01,    0.00000e+00,    1.10570e+02,    0.00000e+00,    8.64933e+00,    0.00000e+00,    7.53931e+00,    0.00000e+00,              3
    06/03/14 11:15:56.922,    2.04356e+01,    0.00000e+00,    2.26217e+04,    0.00000e+00,    8.61962e+02,    0.00000e+00,    2.09086e+01,    0.00000e+00,    8.81913e+02,    0.00000e+00,    1.40459e+02,    0.00000e+00,    2.93353e+01,    0.00000e+00,    1.10585e+02,    0.00000e+00,    8.64715e+00,    0.00000e+00,    7.53276e+00,    0.00000e+00,              3
    06/03/14 11:15:57.806,    2.05468e+01,    0.00000e+00,    2.26637e+04,    0.00000e+00,    8.64725e+02,    0.00000e+00,    2.10233e+01,    0.00000e+00,    8.84777e+02,    0.00000e+00,    1.40517e+02,    0.00000e+00,    2.93332e+01,    0.00000e+00,    1.10589e+02,    0.00000e+00,    8.64818e+00,    0.00000e+00,    7.53656e+00,    0.00000e+00,              3
    06/03/14 11:15:58.854,    2.07616e+01,    0.00000e+00,    2.27232e+04,    0.00000e+00,    8.69230e+02,    0.00000e+00,    2.12444e+01,    0.00000e+00,    8.89441e+02,    0.00000e+00,    1.40413e+02,    0.00000e+00,    2.93351e+01,    0.00000e+00,    1.10560e+02,    0.00000e+00,    8.62599e+00,    0.00000e+00,    7.54122e+00,    0.00000e+00,              3
    06/03/14 11:15:59.182,    2.08952e+01,    0.00000e+00,    2.26835e+04,    0.00000e+00,    8.73495e+02,    0.00000e+00,    2.13802e+01,    0.00000e+00,    8.93769e+02,    0.00000e+00,    1.40456e+02,    0.00000e+00,    2.93291e+01,    0.00000e+00,    1.10608e+02,    0.00000e+00,    8.64813e+00,    0.00000e+00,    7.53870e+00,    0.00000e+00,              3
    06/03/14 11:16:00.086,    2.09632e+01,    0.00000e+00,    2.27659e+04,    0.00000e+00,    8.77185e+02,    0.00000e+00,    2.14515e+01,    0.00000e+00,    8.97620e+02,    0.00000e+00,    1.40410e+02,    0.00000e+00,    2.93456e+01,    0.00000e+00,    1.10505e+02,    0.00000e+00,    8.65672e+00,    0.00000e+00,    7.53441e+00,    0.00000e+00,              3
    06/03/14 11:16:00.893,    2.11842e+01,    0.00000e+00,    2.27387e+04,    0.00000e+00,    8.81241e+02,    0.00000e+00,    2.16771e+01,    0.00000e+00,    9.01746e+02,    0.00000e+00,    1.40538e+02,    0.00000e+00,    2.93374e+01,    0.00000e+00,    1.10519e+02,    0.00000e+00,    8.64928e+00,    0.00000e+00,    7.54437e+00,    0.00000e+00,              3
    06/03/14 11:16:01.305,    2.13617e+01,    0.00000e+00,    2.27143e+04,    0.00000e+00,    8.87049e+02,    0.00000e+00,    2.18582e+01,    0.00000e+00,    9.07666e+02,    0.00000e+00,    1.40487e+02,    0.00000e+00,    2.93419e+01,    0.00000e+00,    1.10477e+02,    0.00000e+00,    8.66432e+00,    0.00000e+00,    7.53375e+00,    0.00000e+00,              3
    06/03/14 11:16:02.160,    2.14729e+01,    0.00000e+00,    2.28015e+04,    0.00000e+00,    8.90860e+02,    0.00000e+00,    2.19740e+01,    0.00000e+00,    9.11647e+02,    0.00000e+00,    1.40442e+02,    0.00000e+00,    2.93443e+01,    0.00000e+00,    1.10493e+02,    0.00000e+00,    8.65901e+00,    0.00000e+00,    7.53530e+00,    0.00000e+00,              3
    06/03/14 11:16:02.474,    2.16477e+01,    0.00000e+00,    2.28313e+04,    0.00000e+00,    8.93891e+02,    0.00000e+00,    2.21535e+01,    0.00000e+00,    9.14777e+02,    0.00000e+00,    1.40530e+02,    0.00000e+00,    2.93389e+01,    0.00000e+00,    1.10498e+02,    0.00000e+00,    8.64671e+00,    0.00000e+00,    7.53443e+00,    0.00000e+00,              3
    06/03/14 11:16:03.205,    2.16834e+01,    0.00000e+00,    2.26557e+04,    0.00000e+00,    8.96624e+02,    0.00000e+00,    2.21861e+01,    0.00000e+00,    9.17408e+02,    0.00000e+00,    1.40452e+02,    0.00000e+00,    2.93381e+01,    0.00000e+00,    1.10563e+02,    0.00000e+00,    8.65961e+00,    0.00000e+00,    7.53542e+00,    0.00000e+00,              3
    06/03/14 11:16:03.518,    2.18434e+01,    0.00000e+00,    2.27517e+04,    0.00000e+00,    9.00176e+02,    0.00000e+00,    2.23520e+01,    0.00000e+00,    9.21133e+02,    0.00000e+00,    1.40439e+02,    0.00000e+00,    2.93413e+01,    0.00000e+00,    1.10537e+02,    0.00000e+00,    8.64793e+00,    0.00000e+00,    7.52777e+00,    0.00000e+00,              3
    06/03/14 11:16:04.268,    2.18857e+01,    0.00000e+00,    2.26454e+04,    0.00000e+00,    9.02460e+02,    0.00000e+00,    2.23928e+01,    0.00000e+00,    9.23370e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    2.93512e+01,    0.00000e+00,    1.10465e+02,    0.00000e+00,    8.64911e+00,    0.00000e+00,    7.52473e+00,    0.00000e+00,              3
    06/03/14 11:16:04.680,    2.19296e+01,    0.00000e+00,    2.29009e+04,    0.00000e+00,    9.00800e+02,    0.00000e+00,    2.24435e+01,    0.00000e+00,    9.21912e+02,    0.00000e+00,    1.40419e+02,    0.00000e+00,    2.93432e+01,    0.00000e+00,    1.10434e+02,    0.00000e+00,    8.63728e+00,    0.00000e+00,    7.53943e+00,    0.00000e+00,              3
    06/03/14 11:16:05.530,    2.18786e+01,    0.00000e+00,    2.28907e+04,    0.00000e+00,    9.00785e+02,    0.00000e+00,    2.23912e+01,    0.00000e+00,    9.21888e+02,    0.00000e+00,    1.40417e+02,    0.00000e+00,    2.93474e+01,    0.00000e+00,    1.10504e+02,    0.00000e+00,    8.64551e+00,    0.00000e+00,    7.53514e+00,    0.00000e+00,              3
    06/03/14 11:16:06.357,    2.17904e+01,    0.00000e+00,    2.26397e+04,    0.00000e+00,    8.96964e+02,    0.00000e+00,    2.22952e+01,    0.00000e+00,    9.17742e+02,    0.00000e+00,    1.40417e+02,    0.00000e+00,    2.93482e+01,    0.00000e+00,    1.10409e+02,    0.00000e+00,    8.65327e+00,    0.00000e+00,    7.53592e+00,    0.00000e+00,              3
    06/03/14 11:16:06.774,    2.17334e+01,    0.00000e+00,    2.26454e+04,    0.00000e+00,    8.94646e+02,    0.00000e+00,    2.22369e+01,    0.00000e+00,    9.15375e+02,    0.00000e+00,    1.40446e+02,    0.00000e+00,    2.93508e+01,    0.00000e+00,    1.10449e+02,    0.00000e+00,    8.64825e+00,    0.00000e+00,    7.54163e+00,    0.00000e+00,              3
    06/03/14 11:16:07.666,    2.16847e+01,    0.00000e+00,    2.27653e+04,    0.00000e+00,    8.93411e+02,    0.00000e+00,    2.21899e+01,    0.00000e+00,    9.14223e+02,    0.00000e+00,    1.40451e+02,    0.00000e+00,    2.93551e+01,    0.00000e+00,    1.10390e+02,    0.00000e+00,    8.64945e+00,    0.00000e+00,    7.53610e+00,    0.00000e+00,              3
    06/03/14 11:16:08.612,    2.14554e+01,    0.00000e+00,    2.28095e+04,    0.00000e+00,    8.86889e+02,    0.00000e+00,    2.19562e+01,    0.00000e+00,    9.07591e+02,    0.00000e+00,    1.40556e+02,    0.00000e+00,    2.93537e+01,    0.00000e+00,    1.10418e+02,    0.00000e+00,    8.63696e+00,    0.00000e+00,    7.53354e+00,    0.00000e+00,              3
    06/03/14 11:16:08.920,    2.09925e+01,    0.00000e+00,    2.26066e+04,    0.00000e+00,    8.76150e+02,    0.00000e+00,    2.14780e+01,    0.00000e+00,    8.96415e+02,    0.00000e+00,    1.40436e+02,    0.00000e+00,    2.93515e+01,    0.00000e+00,    1.10431e+02,    0.00000e+00,    8.65603e+00,    0.00000e+00,    7.52123e+00,    0.00000e+00,              3
    06/03/14 11:16:09.825,    2.08127e+01,    0.00000e+00,    2.25997e+04,    0.00000e+00,    8.70963e+02,    0.00000e+00,    2.12940e+01,    0.00000e+00,    8.91101e+02,    0.00000e+00,    1.40400e+02,    0.00000e+00,    2.93609e+01,    0.00000e+00,    1.10364e+02,    0.00000e+00,    8.64826e+00,    0.00000e+00,    7.52917e+00,    0.00000e+00,              3
    06/03/14 11:16:10.749,    2.04589e+01,    0.00000e+00,    2.26172e+04,    0.00000e+00,    8.61862e+02,    0.00000e+00,    2.09323e+01,    0.00000e+00,    8.81807e+02,    0.00000e+00,    1.40443e+02,    0.00000e+00,    2.93587e+01,    0.00000e+00,    1.10374e+02,    0.00000e+00,    8.65870e+00,    0.00000e+00,    7.53215e+00,    0.00000e+00,              3
    06/03/14 11:16:11.063,    2.01945e+01,    0.00000e+00,    2.24184e+04,    0.00000e+00,    8.53548e+02,    0.00000e+00,    2.06576e+01,    0.00000e+00,    8.73122e+02,    0.00000e+00,    1.40422e+02,    0.00000e+00,    2.93666e+01,    0.00000e+00,    1.10252e+02,    0.00000e+00,    8.63831e+00,    0.00000e+00,    7.53258e+00,    0.00000e+00,              3
    06/03/14 11:16:11.975,    1.99546e+01,    0.00000e+00,    2.24128e+04,    0.00000e+00,    8.49439e+02,    0.00000e+00,    2.04121e+01,    0.00000e+00,    8.68914e+02,    0.00000e+00,    1.40410e+02,    0.00000e+00,    2.93625e+01,    0.00000e+00,    1.10383e+02,    0.00000e+00,    8.66980e+00,    0.00000e+00,    7.53090e+00,    0.00000e+00,              3
    06/03/14 11:16:12.894,    1.95217e+01,    0.00000e+00,    2.23569e+04,    0.00000e+00,    8.37656e+02,    0.00000e+00,    1.99682e+01,    0.00000e+00,    8.56811e+02,    0.00000e+00,    1.40428e+02,    0.00000e+00,    2.93557e+01,    0.00000e+00,    1.10382e+02,    0.00000e+00,    8.66726e+00,    0.00000e+00,    7.53580e+00,    0.00000e+00,              3
    06/03/14 11:16:13.219,    1.91551e+01,    0.00000e+00,    2.22579e+04,    0.00000e+00,    8.27138e+02,    0.00000e+00,    1.95911e+01,    0.00000e+00,    8.45967e+02,    0.00000e+00,    1.40463e+02,    0.00000e+00,    2.93652e+01,    0.00000e+00,    1.10276e+02,    0.00000e+00,    8.64253e+00,    0.00000e+00,    7.53056e+00,    0.00000e+00,              3
    06/03/14 11:16:14.151,    1.88916e+01,    0.00000e+00,    2.21869e+04,    0.00000e+00,    8.22207e+02,    0.00000e+00,    1.93203e+01,    0.00000e+00,    8.40864e+02,    0.00000e+00,    1.40464e+02,    0.00000e+00,    2.93585e+01,    0.00000e+00,    1.10400e+02,    0.00000e+00,    8.64805e+00,    0.00000e+00,    7.52864e+00,    0.00000e+00,              3
    06/03/14 11:16:14.917,    1.82524e+01,    0.00000e+00,    2.22982e+04,    0.00000e+00,    8.04926e+02,    0.00000e+00,    1.86687e+01,    0.00000e+00,    8.23284e+02,    0.00000e+00,    1.40533e+02,    0.00000e+00,    2.93693e+01,    0.00000e+00,    1.10243e+02,    0.00000e+00,    8.64641e+00,    0.00000e+00,    7.54377e+00,    0.00000e+00,              3
    06/03/14 11:16:15.330,    1.73249e+01,    0.00000e+00,    2.17684e+04,    0.00000e+00,    7.82922e+02,    0.00000e+00,    1.77104e+01,    0.00000e+00,    8.00344e+02,    0.00000e+00,    1.40415e+02,    0.00000e+00,    2.93716e+01,    0.00000e+00,    1.10208e+02,    0.00000e+00,    8.67420e+00,    0.00000e+00,    7.53391e+00,    0.00000e+00,              3
    06/03/14 11:16:16.188,    1.68632e+01,    0.00000e+00,    2.16256e+04,    0.00000e+00,    7.73591e+02,    0.00000e+00,    1.72360e+01,    0.00000e+00,    7.90690e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    2.93720e+01,    0.00000e+00,    1.10265e+02,    0.00000e+00,    8.67335e+00,    0.00000e+00,    7.52380e+00,    0.00000e+00,              3
    06/03/14 11:16:17.011,    1.60404e+01,    0.00000e+00,    2.13450e+04,    0.00000e+00,    7.55820e+02,    0.00000e+00,    1.63903e+01,    0.00000e+00,    7.72305e+02,    0.00000e+00,    1.40402e+02,    0.00000e+00,    2.93778e+01,    0.00000e+00,    1.10135e+02,    0.00000e+00,    8.70128e+00,    0.00000e+00,    7.51682e+00,    0.00000e+00,              3
    06/03/14 11:16:17.417,    1.52660e+01,    0.00000e+00,    2.11595e+04,    0.00000e+00,    7.35117e+02,    0.00000e+00,    1.55960e+01,    0.00000e+00,    7.51007e+02,    0.00000e+00,    1.40467e+02,    0.00000e+00,    2.93717e+01,    0.00000e+00,    1.10264e+02,    0.00000e+00,    8.66802e+00,    0.00000e+00,    7.50963e+00,    0.00000e+00,              3
    06/03/14 11:16:18.324,    1.48063e+01,    0.00000e+00,    2.08921e+04,    0.00000e+00,    7.20829e+02,    0.00000e+00,    1.51222e+01,    0.00000e+00,    7.36210e+02,    0.00000e+00,    1.40479e+02,    0.00000e+00,    2.93733e+01,    0.00000e+00,    1.10216e+02,    0.00000e+00,    8.65389e+00,    0.00000e+00,    7.53398e+00,    0.00000e+00,              3
    06/03/14 11:16:19.130,    1.38623e+01,    0.00000e+00,    2.06347e+04,    0.00000e+00,    6.96385e+02,    0.00000e+00,    1.41543e+01,    0.00000e+00,    7.11057e+02,    0.00000e+00,    1.40506e+02,    0.00000e+00,    2.93790e+01,    0.00000e+00,    1.10240e+02,    0.00000e+00,    8.62871e+00,    0.00000e+00,    7.52791e+00,    0.00000e+00,              3
    06/03/14 11:16:19.549,    1.30089e+01,    0.00000e+00,    2.03268e+04,    0.00000e+00,    6.77510e+02,    0.00000e+00,    1.32788e+01,    0.00000e+00,    6.91567e+02,    0.00000e+00,    1.40419e+02,    0.00000e+00,    2.93835e+01,    0.00000e+00,    1.10194e+02,    0.00000e+00,    8.66135e+00,    0.00000e+00,    7.51977e+00,    0.00000e+00,              3
    06/03/14 11:16:20.454,    1.26060e+01,    0.00000e+00,    2.01766e+04,    0.00000e+00,    6.66548e+02,    0.00000e+00,    1.28656e+01,    0.00000e+00,    6.80273e+02,    0.00000e+00,    1.40394e+02,    0.00000e+00,    2.93806e+01,    0.00000e+00,    1.10231e+02,    0.00000e+00,    8.63793e+00,    0.00000e+00,    7.51619e+00,    0.00000e+00,              3
    06/03/14 11:16:21.367,    1.15796e+01,    0.00000e+00,    1.95980e+04,    0.00000e+00,    6.40590e+02,    0.00000e+00,    1.18111e+01,    0.00000e+00,    6.53395e+02,    0.00000e+00,    1.40552e+02,    0.00000e+00,    2.93774e+01,    0.00000e+00,    1.10115e+02,    0.00000e+00,    8.68879e+00,    0.00000e+00,    7.53898e+00,    0.00000e+00,              3
    06/03/14 11:16:21.692,    1.08558e+01,    0.00000e+00,    1.91909e+04,    0.00000e+00,    6.18705e+02,    0.00000e+00,    1.10682e+01,    0.00000e+00,    6.30811e+02,    0.00000e+00,    1.40454e+02,    0.00000e+00,    2.93724e+01,    0.00000e+00,    1.10222e+02,    0.00000e+00,    8.64311e+00,    0.00000e+00,    7.55054e+00,    0.00000e+00,              3
    06/03/14 11:16:22.557,    1.04214e+01,    0.00000e+00,    1.89969e+04,    0.00000e+00,    6.13529e+02,    0.00000e+00,    1.06232e+01,    0.00000e+00,    6.25409e+02,    0.00000e+00,    1.40390e+02,    0.00000e+00,    2.93868e+01,    0.00000e+00,    1.10116e+02,    0.00000e+00,    8.70947e+00,    0.00000e+00,    7.51809e+00,    0.00000e+00,              3
    06/03/14 11:16:22.866,    9.85121e+00,    0.00000e+00,    1.87052e+04,    0.00000e+00,    5.95907e+02,    0.00000e+00,    1.00390e+01,    0.00000e+00,    6.07266e+02,    0.00000e+00,    1.40421e+02,    0.00000e+00,    2.93908e+01,    0.00000e+00,    1.10075e+02,    0.00000e+00,    8.67094e+00,    0.00000e+00,    7.53725e+00,    0.00000e+00,              3
    06/03/14 11:16:23.626,    9.52246e+00,    0.00000e+00,    1.84928e+04,    0.00000e+00,    5.89612e+02,    0.00000e+00,    9.70187e+00,    0.00000e+00,    6.00721e+02,    0.00000e+00,    1.40410e+02,    0.00000e+00,    2.93839e+01,    0.00000e+00,    1.10153e+02,    0.00000e+00,    8.67918e+00,    0.00000e+00,    7.51918e+00,    0.00000e+00,              3
    06/03/14 11:16:24.043,    8.98517e+00,    0.00000e+00,    1.82726e+04,    0.00000e+00,    5.73806e+02,    0.00000e+00,    9.15241e+00,    0.00000e+00,    5.84486e+02,    0.00000e+00,    1.40420e+02,    0.00000e+00,    2.93825e+01,    0.00000e+00,    1.10085e+02,    0.00000e+00,    8.67094e+00,    0.00000e+00,    7.54497e+00,    0.00000e+00,              3
    06/03/14 11:16:24.887,    8.68643e+00,    0.00000e+00,    1.80506e+04,    0.00000e+00,    5.66708e+02,    0.00000e+00,    8.84611e+00,    0.00000e+00,    5.77125e+02,    0.00000e+00,    1.40411e+02,    0.00000e+00,    2.93855e+01,    0.00000e+00,    1.10129e+02,    0.00000e+00,    8.67277e+00,    0.00000e+00,    7.54174e+00,    0.00000e+00,              3
    06/03/14 11:16:25.722,    8.23800e+00,    0.00000e+00,    1.77918e+04,    0.00000e+00,    5.54789e+02,    0.00000e+00,    8.38722e+00,    0.00000e+00,    5.64839e+02,    0.00000e+00,    1.40417e+02,    0.00000e+00,    2.93834e+01,    0.00000e+00,    1.10092e+02,    0.00000e+00,    8.65718e+00,    0.00000e+00,    7.54049e+00,    0.00000e+00,              3
    06/03/14 11:16:26.038,    7.76337e+00,    0.00000e+00,    1.74426e+04,    0.00000e+00,    5.45082e+02,    0.00000e+00,    7.90119e+00,    0.00000e+00,    5.54758e+02,    0.00000e+00,    1.40444e+02,    0.00000e+00,    2.93879e+01,    0.00000e+00,    1.10101e+02,    0.00000e+00,    8.66269e+00,    0.00000e+00,    7.52603e+00,    0.00000e+00,              3
    06/03/14 11:16:26.762,    7.51927e+00,    0.00000e+00,    1.74820e+04,    0.00000e+00,    5.36866e+02,    0.00000e+00,    7.65306e+00,    0.00000e+00,    5.46418e+02,    0.00000e+00,    1.40464e+02,    0.00000e+00,    2.93922e+01,    0.00000e+00,    1.10095e+02,    0.00000e+00,    8.67504e+00,    0.00000e+00,    7.53198e+00,    0.00000e+00,              3
    06/03/14 11:16:27.173,    7.19905e+00,    0.00000e+00,    1.71556e+04,    0.00000e+00,    5.28370e+02,    0.00000e+00,    7.32471e+00,    0.00000e+00,    5.37593e+02,    0.00000e+00,    1.40537e+02,    0.00000e+00,    2.93960e+01,    0.00000e+00,    1.10014e+02,    0.00000e+00,    8.65108e+00,    0.00000e+00,    7.54064e+00,    0.00000e+00,              3
    06/03/14 11:16:27.885,    6.91695e+00,    0.00000e+00,    1.71479e+04,    0.00000e+00,    5.23435e+02,    0.00000e+00,    7.03763e+00,    0.00000e+00,    5.32567e+02,    0.00000e+00,    1.40423e+02,    0.00000e+00,    2.93959e+01,    0.00000e+00,    1.10036e+02,    0.00000e+00,    8.68301e+00,    0.00000e+00,    7.52939e+00,    0.00000e+00,              3
    06/03/14 11:16:28.192,    6.58878e+00,    0.00000e+00,    1.69004e+04,    0.00000e+00,    5.14544e+02,    0.00000e+00,    6.70205e+00,    0.00000e+00,    5.23390e+02,    0.00000e+00,    1.40445e+02,    0.00000e+00,    2.93908e+01,    0.00000e+00,    1.10030e+02,    0.00000e+00,    8.66528e+00,    0.00000e+00,    7.53372e+00,    0.00000e+00,              3
    06/03/14 11:16:28.956,    6.38330e+00,    0.00000e+00,    1.67182e+04,    0.00000e+00,    5.08464e+02,    0.00000e+00,    6.49183e+00,    0.00000e+00,    5.17110e+02,    0.00000e+00,    1.40456e+02,    0.00000e+00,    2.94045e+01,    0.00000e+00,    1.09955e+02,    0.00000e+00,    8.66893e+00,    0.00000e+00,    7.54154e+00,    0.00000e+00,              3
    06/03/14 11:16:29.348,    6.04277e+00,    0.00000e+00,    1.64875e+04,    0.00000e+00,    4.99533e+02,    0.00000e+00,    6.14407e+00,    0.00000e+00,    5.07907e+02,    0.00000e+00,    1.40459e+02,    0.00000e+00,    2.93900e+01,    0.00000e+00,    1.10018e+02,    0.00000e+00,    8.66443e+00,    0.00000e+00,    7.53593e+00,    0.00000e+00,              3
    06/03/14 11:16:30.197,    5.87277e+00,    0.00000e+00,    1.65746e+04,    0.00000e+00,    4.95906e+02,    0.00000e+00,    5.97175e+00,    0.00000e+00,    5.04264e+02,    0.00000e+00,    1.40459e+02,    0.00000e+00,    2.93952e+01,    0.00000e+00,    1.10057e+02,    0.00000e+00,    8.65875e+00,    0.00000e+00,    7.53606e+00,    0.00000e+00,              3
    06/03/14 11:16:31.110,    5.58087e+00,    0.00000e+00,    1.64107e+04,    0.00000e+00,    4.89101e+02,    0.00000e+00,    5.67399e+00,    0.00000e+00,    4.97262e+02,    0.00000e+00,    1.40505e+02,    0.00000e+00,    2.93982e+01,    0.00000e+00,    1.09953e+02,    0.00000e+00,    8.68077e+00,    0.00000e+00,    7.53166e+00,    0.00000e+00,              3
    06/03/14 11:16:31.483,    5.28863e+00,    0.00000e+00,    1.61018e+04,    0.00000e+00,    4.82432e+02,    0.00000e+00,    5.37518e+00,    0.00000e+00,    4.90328e+02,    0.00000e+00,    1.40440e+02,    0.00000e+00,    2.94030e+01,    0.00000e+00,    1.09935e+02,    0.00000e+00,    8.68551e+00,    0.00000e+00,    7.54547e+00,    0.00000e+00,              3
    06/03/14 11:16:32.344,    5.18476e+00,    0.00000e+00,    1.59815e+04,    0.00000e+00,    4.79642e+02,    0.00000e+00,    5.26897e+00,    0.00000e+00,    4.87432e+02,    0.00000e+00,    1.40440e+02,    0.00000e+00,    2.94007e+01,    0.00000e+00,    1.10016e+02,    0.00000e+00,    8.68206e+00,    0.00000e+00,    7.52773e+00,    0.00000e+00,              3
