hour,site,sensor,value
2019-10-09T00:00:00Z,Rist,dissolved oxygen,103.81700747477909
2019-10-09T00:00:00Z,Rist,do_mg,8.891029483713751
2019-10-09T00:00:00Z,Rist,orp,355.80974416464807
2019-10-09T00:00:00Z,Rist,ph,8.144705758384902
2019-10-09T00:00:00Z,Rist,salinity,85.91004146125118
2019-10-09T00:00:00Z,Rist,temp,9.912184135147518
2019-10-09T00:00:00Z,Rist,turb,0.28801232230450113
2019-10-09T00:00:00Z,Timberline,depth,1.9974392725028578
2019-10-09T00:00:00Z,Timberline,depth_lead,1.993183824458738
2019-10-09T00:00:00Z,Timberline,depth_rate,0.004255480088969309
2019-10-09T00:00:00Z,Timberline,dissolved oxygen,72.64477344093991
2019-10-09T00:00:00Z,Timberline,do_mg,7.822193817861834
2019-10-09T00:00:00Z,Timberline,orp,254.2324404694801
2019-10-09T00:00:00Z,Timberline,ph,7.918125214485438
2019-10-09T00:00:00Z,Timberline,salinity,278.2813163736676
2019-10-09T00:00:00Z,Timberline,temp,11.999482033792631
2019-10-09T00:00:00Z,Timberline,turb,0.4735274899108337
2019-10-09T01:00:00Z,Archery,depth,3.105911331094925
2019-10-09T01:00:00Z,Archery,depth_lead,3.0992589343083483
2019-10-09T01:00:00Z,Archery,depth_rate,0.006651757855868564
2019-10-09T01:00:00Z,Archery,dissolved oxygen,68.80316542125053
2019-10-09T01:00:00Z,Archery,do_mg,7.381618496034564
2019-10-09T01:00:00Z,Archery,orp,240.97815505189158
2019-10-09T01:00:00Z,Archery,ph,8.188251436383215
2019-10-09T01:00:00Z,Archery,salinity,554.1491166523931
2019-10-09T01:00:00Z,Archery,temp,12.11243784187537
2019-10-09T01:00:00Z,Archery,turb,8.284393734032218
2019-10-09T01:00:00Z,ELC,depth,1.1288497899729037
2019-10-09T01:00:00Z,ELC,depth_lead,1.1282032620456115
2019-10-09T01:00:00Z,ELC,depth_rate,6.465279272922191e-4
2019-10-09T01:00:00Z,ELC,dissolved oxygen,86.74420011919756
2019-10-09T01:00:00Z,ELC,do_mg,7.9430300320333505
2019-10-09T01:00:00Z,ELC,orp,357.4264948016578
2019-10-09T01:00:00Z,ELC,ph,8.023950808000592
2019-10-09T01:00:00Z,ELC,salinity,378.38842486289826
2019-10-09T01:00:00Z,ELC,temp,11.573040342686564
2019-10-09T01:00:00Z,ELC,turb,41.150294982156076
2019-10-09T01:00:00Z,Legacy,depth,1.5272740140242935
2019-10-09T01:00:00Z,Legacy,depth_lead,1.5251367568850402
2019-10-09T01:00:00Z,Legacy,depth_rate,0.002137257139253128
2019-10-09T01:00:00Z,Legacy,dissolved oxygen,94.81032089090004
2019-10-09T01:00:00Z,Legacy,do_mg,8.70788160665847
2019-10-09T01:00:00Z,Legacy,orp,147.15001176588012
2019-10-09T01:00:00Z,Legacy,ph,8.029909214007887
2019-10-09T01:00:00Z,Legacy,salinity,126.10974583078215
2019-10-09T01:00:00Z,Legacy,temp,11.146779319818489
2019-10-09T01:00:00Z,Legacy,turb,1.0098527694925619
2019-10-09T01:00:00Z,Prospect,depth,1.3531768647479963
2019-10-09T01:00:00Z,Prospect,depth_lead,1.351875235970019
2019-10-09T01:00:00Z,Prospect,depth_rate,0.0013016287779765386
2019-10-09T01:00:00Z,Prospect,dissolved oxygen,67.303500501242425
2019-10-09T01:00:00Z,Prospect,do_mg,7.294010805923565
2019-10-09T01:00:00Z,Prospect,orp,326.38805717468864
2019-10-09T01:00:00Z,Prospect,ph,7.916191932453347
2019-10-09T01:00:00Z,Prospect,salinity,310.5637918574939
2019-10-09T01:00:00Z,Prospect,temp,11.707808189538635
2019-10-09T01:00:00Z,Prospect,turb,7.915623472537367
2019-10-09T01:00:00Z,Rist,depth,1.3547336325944852
2019-10-09T01:00:00Z,Rist,depth_lead,1.3537909311568117
2019-10-09T01:00:00Z,Rist,depth_rate,9.427014376734845e-4
2019-10-09T01:00:00Z,Rist,dissolved oxygen,103.79586143847494
2019-10-09T01:00:00Z,Rist,do_mg,8.927311109417113
2019-10-09T01:00:00Z,Rist,orp,357.93939513996736
2019-10-09T01:00:00Z,Rist,ph,8.10840997968472
2019-10-09T01:00:00Z,Rist,salinity,85.85261284349555
2019-10-09T01:00:00Z,Rist,temp,9.734486845593967
2019-10-09T01:00:00Z,Rist,turb,0.4614335665225592
2019-10-09T01:00:00Z,Timberline,depth,1.9897089883247971
2019-10-09T01:00:00Z,Timberline,depth_lead,1.986622319288912
2019-10-09T01:00:00Z,Timberline,depth_rate,0.0030866660502650543
2019-10-09T01:00:00Z,Timberline,dissolved oxygen,72.00547309991794
2019-10-09T01:00:00Z,Timberline,do_mg,7.779887210266272
2019-10-09T01:00:00Z,Timberline,orp,250.88478829203657
2019-10-09T01:00:00Z,Timberline,ph,7.889500403236657
2019-10-09T01:00:00Z,Timberline,salinity,288.29050784475805
2019-10-09T01:00:00Z,Timberline,temp,11.840230748306908
2019-10-09T01:00:00Z,Timberline,turb,0.5961620452774188
2019-10-09T02:00:00Z,Archery,depth,3.088115308130617
2019-10-09T02:00:00Z,Archery,depth_lead,4.878546687470877
2019-10-09T02:00:00Z,Archery,depth_rate,-1.790431232699991
2019-10-09T02:00:00Z,Archery,dissolved oxygen,67.56836315687514
2019-10-09T02:00:00Z,Archery,do_mg,7.286007573668758
2019-10-09T02:00:00Z,Archery,orp,253.16224284723137
2019-10-09T02:00:00Z,Archery,ph,8.093278302766304
2019-10-09T02:00:00Z,Archery,salinity,568.2697029938678
2019-10-09T02:00:00Z,Archery,temp,11.888729664020508
2019-10-09T02:00:00Z,Archery,turb,8.4987369172262
2019-10-09T02:00:00Z,ELC,depth,1.127580837430278
2019-10-09T02:00:00Z,ELC,depth_lead,1.1273118659564048
2019-10-09T02:00:00Z,ELC,depth_rate,2.689714738733338e-4
2019-10-09T02:00:00Z,ELC,dissolved oxygen,85.7470709233123
2019-10-09T02:00:00Z,ELC,do_mg,7.889167502748316
2019-10-09T02:00:00Z,ELC,orp,369.57925384787075
2019-10-09T02:00:00Z,ELC,ph,7.962024493766519
2019-10-09T02:00:00Z,ELC,salinity,387.34677132566685
2019-10-09T02:00:00Z,ELC,temp,11.366653373521183
2019-10-09T02:00:00Z,ELC,turb,0.22654838809010203
2019-10-09T02:00:00Z,Legacy,depth,1.511784251749742
2019-10-09T02:00:00Z,Legacy,depth_lead,1.511317549977194
2019-10-09T02:00:00Z,Legacy,depth_rate,4.6670177254804727e-4
2019-10-09T02:00:00Z,Legacy,dissolved oxygen,95.0735277917086
2019-10-09T02:00:00Z,Legacy,do_mg,8.813835989981095
2019-10-09T02:00:00Z,Legacy,orp,142.7714702254643
2019-10-09T02:00:00Z,Legacy,ph,8.018858834720222
2019-10-09T02:00:00Z,Legacy,salinity,125.62843022707868
2019-10-09T02:00:00Z,Legacy,temp,10.763586394748561
2019-10-09T02:00:00Z,Legacy,turb,0.9754357879228049
2019-10-09T02:00:00Z,Prospect,depth,1.355412395900361
2019-10-09T02:00:00Z,Prospect,depth_lead,1.3579846818028956
2019-10-09T02:00:00Z,Prospect,depth_rate,-0.00257228590253423
2019-10-09T02:00:00Z,Prospect,dissolved oxygen,67.14804864013294
2019-10-09T02:00:00Z,Prospect,do_mg,7.306204187669368
2019-10-09T02:00:00Z,Prospect,orp,329.0064584534072
2019-10-09T02:00:00Z,Prospect,ph,7.896982926857094
2019-10-09T02:00:00Z,Prospect,salinity,317.44260751661886
2019-10-09T02:00:00Z,Prospect,temp,11.54010845489546
2019-10-09T02:00:00Z,Prospect,turb,8.247906074054676
2019-10-09T02:00:00Z,Rist,depth,1.358391567240308
2019-10-09T02:00:00Z,Rist,depth_lead,1.360915053163383
2019-10-09T02:00:00Z,Rist,depth_rate,-0.0025234859230748277
2019-10-09T02:00:00Z,Rist,dissolved oxygen,103.75874568576762
2019-10-09T02:00:00Z,Rist,do_mg,8.943727782080702
2019-10-09T02:00:00Z,Rist,orp,357.3502821966837
2019-10-09T02:00:00Z,Rist,ph,8.075929787369905
2019-10-09T02:00:00Z,Rist,salinity,85.67702766565172
2019-10-09T02:00:00Z,Rist,temp,9.638697390128407
2019-10-09T02:00:00Z,Rist,turb,0.1800573870664984
2019-10-09T02:00:00Z,Timberline,depth,2.0186052108025057
2019-10-09T02:00:00Z,Timberline,depth_lead,4.965073717055376
2019-10-09T02:00:00Z,Timberline,depth_rate,-2.94646850685604
2019-10-09T02:00:00Z,Timberline,dissolved oxygen,71.59248191773598
2019-10-09T02:00:00Z,Timberline,do_mg,7.761407573100568
2019-10-09T02:00:00Z,Timberline,orp,247.925276424512
2019-10-09T02:00:00Z,Timberline,ph,7.867144100771018
2019-10-09T02:00:00Z,Timberline,salinity,298.89326656303905
2019-10-09T02:00:00Z,Timberline,temp,11.701159613593349
2019-10-09T02:00:00Z,Timberline,turb,0.7873016292824144
2019-10-09T03:00:00Z,Archery,depth,3.0882817190578855
2019-10-09T03:00:00Z,Archery,depth_lead,5.288049402357319
2019-10-09T03:00:00Z,Archery,depth_rate,-2.1997676808239284
2019-10-09T03:00:00Z,Archery,dissolved oxygen,67.31621460992797
2019-10-09T03:00:00Z,Archery,do_mg,7.30115924702483
2019-10-09T03:00:00Z,Archery,orp,259.57785714390934
2019-10-09T03:00:00Z,Archery,ph,8.03629920426238
2019-10-09T03:00:00Z,Archery,salinity,578.643286378551
2019-10-09T03:00:00Z,Archery,temp,11.63788343624714
2019-10-09T03:00:00Z,Archery,turb,9.105565932052771
2019-10-09T03:00:00Z,ELC,depth,1.1277027927580812
2019-10-09T03:00:00Z,ELC,depth_lead,1.1288288510624978
2019-10-09T03:00:00Z,ELC,depth_rate,-0.0011260583044167243
2019-10-09T03:00:00Z,ELC,dissolved oxygen,84.95669488984687
2019-10-09T03:00:00Z,ELC,do_mg,7.852588697911815
2019-10-09T03:00:00Z,ELC,orp,378.7982226422265
2019-10-09T03:00:00Z,ELC,ph,7.932475557354837
2019-10-09T03:00:00Z,ELC,salinity,395.29346526608924
2019-10-09T03:00:00Z,ELC,temp,11.166688794537826
2019-10-09T03:00:00Z,ELC,turb,3.6733824027663182
2019-10-09T03:00:00Z,Legacy,depth,1.528017546129782
2019-10-09T03:00:00Z,Legacy,depth_lead,1.5340350825210185
2019-10-09T03:00:00Z,Legacy,depth_rate,-0.006017536391236431
2019-10-09T03:00:00Z,Legacy,dissolved oxygen,95.21109848902277
2019-10-09T03:00:00Z,Legacy,do_mg,8.898697759978496
2019-10-09T03:00:00Z,Legacy,orp,139.02772426951122
2019-10-09T03:00:00Z,Legacy,ph,8.021224647041466
2019-10-09T03:00:00Z,Legacy,salinity,125.68636027777052
2019-10-09T03:00:00Z,Legacy,temp,10.414827595327381
2019-10-09T03:00:00Z,Legacy,turb,0.9437119138738446
2019-10-09T03:00:00Z,Prospect,depth,1.3668600455210835
2019-10-09T03:00:00Z,Prospect,depth_lead,1.3695963413572485
2019-10-09T03:00:00Z,Prospect,depth_rate,-0.0027362958361649052
2019-10-09T03:00:00Z,Prospect,dissolved oxygen,67.06549522190815
2019-10-09T03:00:00Z,Prospect,do_mg,7.324643188981186
2019-10-09T03:00:00Z,Prospect,orp,329.5272430902841
2019-10-09T03:00:00Z,Prospect,ph,7.878698345936051
2019-10-09T03:00:00Z,Prospect,salinity,326.72421281916576
2019-10-09T03:00:00Z,Prospect,temp,11.377327129939614
2019-10-09T03:00:00Z,Prospect,turb,8.548528230711915
2019-10-09T03:00:00Z,Rist,depth,1.3672950186540729
2019-10-09T03:00:00Z,Rist,depth_lead,1.3690026162090898
2019-10-09T03:00:00Z,Rist,depth_rate,-0.0017075975550170052
2019-10-09T03:00:00Z,Rist,dissolved oxygen,103.69033220006222
2019-10-09T03:00:00Z,Rist,do_mg,8.953657715542128
2019-10-09T03:00:00Z,Rist,orp,360.2351766744736
2019-10-09T03:00:00Z,Rist,ph,8.055862410678259
2019-10-09T03:00:00Z,Rist,salinity,85.53305982121671
2019-10-09T03:00:00Z,Rist,temp,9.562978564549494
2019-10-09T03:00:00Z,Rist,turb,0.1831872620256105
2019-10-09T03:00:00Z,Timberline,depth,2.045789528553375
2019-10-09T03:00:00Z,Timberline,depth_lead,3.394402807784226
2019-10-09T03:00:00Z,Timberline,depth_rate,-1.3486132790780236
2019-10-09T03:00:00Z,Timberline,dissolved oxygen,71.44592290321684
2019-10-09T03:00:00Z,Timberline,do_mg,7.775774673075302
2019-10-09T03:00:00Z,Timberline,orp,245.11725895680172
2019-10-09T03:00:00Z,Timberline,ph,7.854239084873903
2019-10-09T03:00:00Z,Timberline,salinity,302.177396981616
2019-10-09T03:00:00Z,Timberline,temp,11.53830620445817
2019-10-09T03:00:00Z,Timberline,turb,0.7416583820203352
2019-10-09T04:00:00Z,Archery,depth,3.088460059594767
2019-10-09T04:00:00Z,Archery,depth_lead,2.9728880789754113
2019-10-09T04:00:00Z,Archery,depth_rate,0.11557197608981107
2019-10-09T04:00:00Z,Archery,dissolved oxygen,66.93344319814832
2019-10-09T04:00:00Z,Archery,do_mg,7.301730937014554
2019-10-09T04:00:00Z,Archery,orp,263.9433902235499
2019-10-09T04:00:00Z,Archery,ph,7.993219394813865
2019-10-09T04:00:00Z,Archery,salinity,584.5016645366759
2019-10-09T04:00:00Z,Archery,temp,11.392670199022435
2019-10-09T04:00:00Z,Archery,turb,8.76092817181336
2019-10-09T04:00:00Z,ELC,depth,1.1350710561195003
2019-10-09T04:00:00Z,ELC,depth_lead,1.1376270815137413
2019-10-09T04:00:00Z,ELC,depth_rate,-0.0025560253942408426
2019-10-09T04:00:00Z,ELC,dissolved oxygen,84.73755945016946
2019-10-09T04:00:00Z,ELC,do_mg,7.869455633027721
2019-10-09T04:00:00Z,ELC,orp,385.5812644634076
2019-10-09T04:00:00Z,ELC,ph,7.915485525166877
2019-10-09T04:00:00Z,ELC,salinity,405.06302763846685
2019-10-09T04:00:00Z,ELC,temp,10.961708803131483
2019-10-09T04:00:00Z,ELC,turb,3.5686733141402756
2019-10-09T04:00:00Z,Legacy,depth,1.532997963287947
2019-10-09T04:00:00Z,Legacy,depth_lead,1.5286535764238502
2019-10-09T04:00:00Z,Legacy,depth_rate,0.004344386864096776
2019-10-09T04:00:00Z,Legacy,dissolved oxygen,95.40342351825893
2019-10-09T04:00:00Z,Legacy,do_mg,8.986204902647202
2019-10-09T04:00:00Z,Legacy,orp,137.6102497334325
2019-10-09T04:00:00Z,Legacy,ph,8.016951319743576
2019-10-09T04:00:00Z,Legacy,salinity,125.55373950572992
2019-10-09T04:00:00Z,Legacy,temp,10.077424819810227
2019-10-09T04:00:00Z,Legacy,turb,0.952883440612897
2019-10-09T04:00:00Z,Prospect,depth,1.3746522460659898
2019-10-09T04:00:00Z,Prospect,depth_lead,1.3756302522329562
2019-10-09T04:00:00Z,Prospect,depth_rate,-9.780061669668787e-4
2019-10-09T04:00:00Z,Prospect,dissolved oxygen,67.25798538816181
2019-10-09T04:00:00Z,Prospect,do_mg,7.374392165475875
2019-10-09T04:00:00Z,Prospect,orp,329.4307058626317
2019-10-09T04:00:00Z,Prospect,ph,7.866031932974719
2019-10-09T04:00:00Z,Prospect,salinity,333.0942368374724
2019-10-09T04:00:00Z,Prospect,temp,11.216858388653613
2019-10-09T04:00:00Z,Prospect,turb,8.441147067675237
2019-10-09T04:00:00Z,Rist,depth,1.3716486819724034
2019-10-09T04:00:00Z,Rist,depth_lead,1.3711092951097161
2019-10-09T04:00:00Z,Rist,depth_rate,5.393868626872711e-4
2019-10-09T04:00:00Z,Rist,dissolved oxygen,103.65878980304694
2019-10-09T04:00:00Z,Rist,do_mg,8.974529542575208
2019-10-09T04:00:00Z,Rist,orp,362.8887207374967
2019-10-09T04:00:00Z,Rist,ph,8.059037351625491
2019-10-09T04:00:00Z,Rist,salinity,85.57764220686238
2019-10-09T04:00:00Z,Rist,temp,9.457142486906568
2019-10-09T04:00:00Z,Rist,turb,0.08025057438742625
2019-10-09T04:00:00Z,Timberline,depth,2.0381931986065496
2019-10-09T04:00:00Z,Timberline,depth_lead,1.8516678685404637
2019-10-09T04:00:00Z,Timberline,depth_rate,0.18631453233594217
2019-10-09T04:00:00Z,Timberline,dissolved oxygen,71.48465582975064
2019-10-09T04:00:00Z,Timberline,do_mg,7.814915322422432
2019-10-09T04:00:00Z,Timberline,orp,242.2869028455315
2019-10-09T04:00:00Z,Timberline,ph,7.84428172766298
2019-10-09T04:00:00Z,Timberline,salinity,302.9457957954993
2019-10-09T04:00:00Z,Timberline,temp,11.339518979056422
2019-10-09T04:00:00Z,Timberline,turb,1.0066366634602264
2019-10-09T05:00:00Z,Archery,depth,3.0971902497285564
2019-10-09T05:00:00Z,Archery,depth_lead,3.048769376248802
2019-10-09T05:00:00Z,Archery,depth_rate,0.04842087390449291
2019-10-09T05:00:00Z,Archery,dissolved oxygen,66.43729653848719
2019-10-09T05:00:00Z,Archery,do_mg,7.289117178522455
2019-10-09T05:00:00Z,Archery,orp,270.72762339787306
2019-10-09T05:00:00Z,Archery,ph,7.964631802997664
2019-10-09T05:00:00Z,Archery,salinity,583.5522007742406
2019-10-09T05:00:00Z,Archery,temp,11.147551940935742
2019-10-09T05:00:00Z,Archery,turb,9.050828427173869
2019-10-09T05:00:00Z,ELC,depth,1.1423739267461361
2019-10-09T05:00:00Z,ELC,depth_lead,1.1423782132478142
2019-10-09T05:00:00Z,ELC,depth_rate,-4.286501678180761e-6
2019-10-09T05:00:00Z,ELC,dissolved oxygen,84.70708757552894
2019-10-09T05:00:00Z,ELC,do_mg,7.902419911871017
2019-10-09T05:00:00Z,ELC,orp,390.5127215743997
2019-10-09T05:00:00Z,ELC,ph,7.902012896994439
2019-10-09T05:00:00Z,ELC,salinity,414.4620589718621
2019-10-09T05:00:00Z,ELC,temp,10.766760671406729
2019-10-09T05:00:00Z,ELC,turb,2.1270896813713516
2019-10-09T05:00:00Z,Legacy,depth,1.5289963927070263
2019-10-09T05:00:00Z,Legacy,depth_lead,1.533367254317142
2019-10-09T05:00:00Z,Legacy,depth_rate,-0.004370861610115784
2019-10-09T05:00:00Z,Legacy,dissolved oxygen,95.6483743401497
2019-10-09T05:00:00Z,Legacy,do_mg,9.076692405129853
2019-10-09T05:00:00Z,Legacy,orp,135.11154494639368
2019-10-09T05:00:00Z,Legacy,ph,8.012583438104434
2019-10-09T05:00:00Z,Legacy,salinity,125.13931290531661
2019-10-09T05:00:00Z,Legacy,temp,9.767651555827367
2019-10-09T05:00:00Z,Legacy,turb,0.9874309668361527
2019-10-09T05:00:00Z,Prospect,depth,1.3769574014766692
2019-10-09T05:00:00Z,Prospect,depth_lead,1.3787641213736732
2019-10-09T05:00:00Z,Prospect,depth_rate,-0.0018067198970037478
2019-10-09T05:00:00Z,Prospect,dissolved oxygen,67.28344630442358
2019-10-09T05:00:00Z,Prospect,do_mg,7.404590568501863
2019-10-09T05:00:00Z,Prospect,orp,332.0753380016292
2019-10-09T05:00:00Z,Prospect,ph,7.8585610757157305
2019-10-09T05:00:00Z,Prospect,salinity,334.4743281171714
2019-10-09T05:00:00Z,Prospect,temp,11.052926782252015
2019-10-09T05:00:00Z,Prospect,turb,8.950688404930885
2019-10-09T05:00:00Z,Rist,depth,1.3665316652470767
2019-10-09T05:00:00Z,Rist,depth_lead,1.3650668641159505
2019-10-09T05:00:00Z,Rist,depth_rate,0.0014648011311262927
2019-10-09T05:00:00Z,Rist,dissolved oxygen,103.67411862724448
2019-10-09T05:00:00Z,Rist,do_mg,8.99259237662721
2019-10-09T05:00:00Z,Rist,orp,361.61990674600764
2019-10-09T05:00:00Z,Rist,ph,8.072839256236193
2019-10-09T05:00:00Z,Rist,salinity,85.65181169821606
2019-10-09T05:00:00Z,Rist,temp,9.379536625530081
2019-10-09T05:00:00Z,Rist,turb,0.30374211595337175
2019-10-09T05:00:00Z,Timberline,depth,2.0361419469655733
2019-10-09T05:00:00Z,Timberline,depth_lead,2.012814115909195
2019-10-09T05:00:00Z,Timberline,depth_rate,0.01833264599071396
2019-10-09T05:00:00Z,Timberline,dissolved oxygen,71.65332848239113
2019-10-09T05:00:00Z,Timberline,do_mg,7.874189361711618
2019-10-09T05:00:00Z,Timberline,orp,242.2085240921914
2019-10-09T05:00:00Z,Timberline,ph,7.841595338107686
2019-10-09T05:00:00Z,Timberline,salinity,300.4700034624328
2019-10-09T05:00:00Z,Timberline,temp,11.118732458453081
2019-10-09T05:00:00Z,Timberline,turb,0.7901272338458345
2019-10-09T06:00:00Z,Archery,depth,3.102294504225175
2019-10-09T06:00:00Z,Archery,depth_lead,3.1104338460258956
2019-10-09T06:00:00Z,Archery,depth_rate,-0.008139341715760948
2019-10-09T06:00:00Z,Archery,dissolved oxygen,66.5022720120393
2019-10-09T06:00:00Z,Archery,do_mg,7.33562909952838
2019-10-09T06:00:00Z,Archery,orp,277.1440065664045
2019-10-09T06:00:00Z,Archery,ph,7.945749122418501
2019-10-09T06:00:00Z,Archery,salinity,582.7453140798166
2019-10-09T06:00:00Z,Archery,temp,10.91435261018525
2019-10-09T06:00:00Z,Archery,turb,9.696756616199275
2019-10-09T06:00:00Z,ELC,depth,1.1382922945292828
2019-10-09T06:00:00Z,ELC,depth_lead,1.1377733051968015
2019-10-09T06:00:00Z,ELC,depth_rate,5.189893324812084e-4
2019-10-09T06:00:00Z,ELC,dissolved oxygen,84.76658176346987
2019-10-09T06:00:00Z,ELC,do_mg,7.940148169017114
2019-10-09T06:00:00Z,ELC,orp,393.8339154145062
2019-10-09T06:00:00Z,ELC,ph,7.89516588585169
2019-10-09T06:00:00Z,ELC,salinity,421.8958210695601
2019-10-09T06:00:00Z,ELC,temp,10.592484755390167
2019-10-09T06:00:00Z,ELC,turb,3.1666028480279076
2019-10-09T06:00:00Z,Legacy,depth,1.5451309926343715
2019-10-09T06:00:00Z,Legacy,depth_lead,1.5456189947096965
2019-10-09T06:00:00Z,Legacy,depth_rate,-4.880020753249752e-4
2019-10-09T06:00:00Z,Legacy,dissolved oxygen,95.84982176920349
2019-10-09T06:00:00Z,Legacy,do_mg,9.154478563692692
2019-10-09T06:00:00Z,Legacy,orp,133.41755366172885
2019-10-09T06:00:00Z,Legacy,ph,8.0121191177248825
2019-10-09T06:00:00Z,Legacy,salinity,124.96978648683975
2019-10-09T06:00:00Z,Legacy,temp,9.496478049446662
2019-10-09T06:00:00Z,Legacy,turb,1.039707147351852
2019-10-09T06:00:00Z,Prospect,depth,1.3814461030270557
2019-10-09T06:00:00Z,Prospect,depth_lead,1.38304872810776
2019-10-09T06:00:00Z,Prospect,depth_rate,-0.0016026250807039749
2019-10-09T06:00:00Z,Prospect,dissolved oxygen,67.42251429866914
2019-10-09T06:00:00Z,Prospect,do_mg,7.447401446439269
2019-10-09T06:00:00Z,Prospect,orp,333.85901633550316
2019-10-09T06:00:00Z,Prospect,ph,7.85861377706658
2019-10-09T06:00:00Z,Prospect,salinity,333.4779094565781
2019-10-09T06:00:00Z,Prospect,temp,10.871440882464174
2019-10-09T06:00:00Z,Prospect,turb,8.686475771575157
2019-10-09T06:00:00Z,Rist,depth,1.363622382948609
2019-10-09T06:00:00Z,Rist,depth_lead,1.3628364203616097
2019-10-09T06:00:00Z,Rist,depth_rate,7.859625869993826e-4
2019-10-09T06:00:00Z,Rist,dissolved oxygen,103.66280842840257
2019-10-09T06:00:00Z,Rist,do_mg,8.999948782871742
2019-10-09T06:00:00Z,Rist,orp,360.104018735032
2019-10-09T06:00:00Z,Rist,ph,8.081434205808026
2019-10-09T06:00:00Z,Rist,salinity,85.60529229598212
2019-10-09T06:00:00Z,Rist,temp,9.340903987067986
2019-10-09T06:00:00Z,Rist,turb,0.10770961424430132
2019-10-09T06:00:00Z,Timberline,depth,2.030905173273835
2019-10-09T06:00:00Z,Timberline,depth_lead,2.040433255428493
2019-10-09T06:00:00Z,Timberline,depth_rate,-0.010823532352402411
2019-10-09T06:00:00Z,Timberline,dissolved oxygen,71.89414067157809
2019-10-09T06:00:00Z,Timberline,do_mg,7.9401704642054245
2019-10-09T06:00:00Z,Timberline,orp,243.9406452439185
2019-10-09T06:00:00Z,Timberline,ph,7.841312447301401
2019-10-09T06:00:00Z,Timberline,salinity,296.3476843192842
2019-10-09T06:00:00Z,Timberline,temp,10.899882486179905
2019-10-09T06:00:00Z,Timberline,turb,0.5443903599551495
2019-10-09T07:00:00Z,Archery,depth,3.0987465635098648
2019-10-09T07:00:00Z,Archery,depth_lead,3.0997643006916733
2019-10-09T07:00:00Z,Archery,depth_rate,-0.001017737203456623
2019-10-09T07:00:00Z,Archery,dissolved oxygen,66.36826862298446
2019-10-09T07:00:00Z,Archery,do_mg,7.3546032127941725
2019-10-09T07:00:00Z,Archery,orp,283.10072183576585
2019-10-09T07:00:00Z,Archery,ph,7.928740558659558
2019-10-09T07:00:00Z,Archery,salinity,586.4852448423235
2019-10-09T07:00:00Z,Archery,temp,10.716293062138032
2019-10-09T07:00:00Z,Archery,turb,9.584666486302794
2019-10-09T07:00:00Z,ELC,depth,1.1433107471925967
2019-10-09T07:00:00Z,ELC,depth_lead,1.1454572682915933
2019-10-09T07:00:00Z,ELC,depth_rate,-0.002146521098996775
2019-10-09T07:00:00Z,ELC,dissolved oxygen,84.76696203571682
2019-10-09T07:00:00Z,ELC,do_mg,7.968803434056415
2019-10-09T07:00:00Z,ELC,orp,396.7194144543061
2019-10-09T07:00:00Z,ELC,ph,7.890487379023994
2019-10-09T07:00:00Z,ELC,salinity,429.1655458479151
2019-10-09T07:00:00Z,ELC,temp,10.438282961635787
2019-10-09T07:00:00Z,ELC,turb,3.7932738713010083
2019-10-09T07:00:00Z,Legacy,depth,1.5444424854086782
2019-10-09T07:00:00Z,Legacy,depth_lead,1.5429600261177918
2019-10-09T07:00:00Z,Legacy,depth_rate,0.0014824592908865356
2019-10-09T07:00:00Z,Legacy,dissolved oxygen,96.02432146651944
2019-10-09T07:00:00Z,Legacy,do_mg,9.221594854431686
2019-10-09T07:00:00Z,Legacy,orp,130.46963927152717
2019-10-09T07:00:00Z,Legacy,ph,8.014977016743574
2019-10-09T07:00:00Z,Legacy,salinity,124.84825681834778
2019-10-09T07:00:00Z,Legacy,temp,9.264943483828437
2019-10-09T07:00:00Z,Legacy,turb,1.0973367192407126
2019-10-09T07:00:00Z,Prospect,depth,1.3858229768005594
2019-10-09T07:00:00Z,Prospect,depth_lead,1.3877145686138426
2019-10-09T07:00:00Z,Prospect,depth_rate,-0.0018915918132831543
2019-10-09T07:00:00Z,Prospect,dissolved oxygen,67.69807122316325
2019-10-09T07:00:00Z,Prospect,do_mg,7.50898631974429
2019-10-09T07:00:00Z,Prospect,orp,337.2210761386329
2019-10-09T07:00:00Z,Prospect,ph,7.860293974283725
2019-10-09T07:00:00Z,Prospect,salinity,330.0737470679303
2019-10-09T07:00:00Z,Prospect,temp,10.689739626061645
2019-10-09T07:00:00Z,Prospect,turb,8.731310486255026
2019-10-09T07:00:00Z,Rist,depth,1.3584755731337173
2019-10-09T07:00:00Z,Rist,depth_lead,1.3578485169026875
2019-10-09T07:00:00Z,Rist,depth_rate,6.270562310298532e-4
2019-10-09T07:00:00Z,Rist,dissolved oxygen,103.67026803272064
2019-10-09T07:00:00Z,Rist,do_mg,9.00194962996896
2019-10-09T07:00:00Z,Rist,orp,360.94802688229026
2019-10-09T07:00:00Z,Rist,ph,8.09203401879508
2019-10-09T07:00:00Z,Rist,salinity,85.49099968708873
2019-10-09T07:00:00Z,Rist,temp,9.323445187434988
2019-10-09T07:00:00Z,Rist,turb,0.3376562441181115
2019-10-09T07:00:00Z,Timberline,depth,2.0484519473700784
2019-10-09T07:00:00Z,Timberline,depth_lead,5.489018604431765
2019-10-09T07:00:00Z,Timberline,depth_rate,-3.4403179729207087
2019-10-09T07:00:00Z,Timberline,dissolved oxygen,72.21556868888607
